[华语私人订制] 最懂你的华语推荐 每日更新35首,华语,介绍：全都是耐听的华语好歌这里是你的专属华语日推收藏订阅，歌荒，不存在的事,390万,525670560,35,44698
窦靖童的歌单from着调专访,欧美-华语,介绍：专访请在“着调”公众号查看。本歌单所缺曲目：Black Truth Rhythm Band《lfetayo》& The Soft Walls《Misperception》。,25,98,41,评论
古风热歌DJ版：蹦迪修仙两不误,华语-流行-兴奋,介绍：洗脑上头！古风热歌DJ版哎妈呀，还可以这样！太洗脑了！蹦迪修仙两不误,4735,247206,35,23
「国风堂」伴奏合辑,古风-轻音乐-华语,介绍：古风纯音爱好者专享，国风堂伴奏合辑歌单。「网易云音乐首个独家自制的国风厂牌，用音乐的力量传扬国风之美。」,127,1846,74,3
《成化十四年》背景音乐,孤独-古风-华语,介绍：人情聚散如常，故事有始无终。今日一别，各位江湖路远！最近还没来得及排序 等几天,36,1863,15,评论
[ 单 曲 循 环 ] 一 世 情 话 赠 你.,华语-说唱-R&B/Soul,介绍：持 续 更 新欢 迎 投 稿,1373,485485,19,2
一起走吧，去看你梦中澎湃的海,华语-流行-治愈,介绍：你将心爱的路飞图案梅森杯郑重地放进储藏柜，把母亲准备的保温杯放进书包，纵然你曾吐槽这种杯子与青春气质多么的不搭配。你小心翼翼地向杯中注满纯黑咖啡，过去你不喜欢它，甚至拒绝从任何咖啡货架前路过。是因为什么开始接受种种不喜欢呢?考试和功课安排得太紧张，卷子如流水般从手中掠过，你从那些过来人的声音里学到挤时间的经验，为大学，为理想，马不停蹄地奋斗。你瘦了许多，脸上的婴儿肥消失了，记得它曾让你十分困扰。没人再会用与相貌挂钩的难听外号对你评头论足，即便有，你亦会从容不迫地反击。曾有人讽刺你的圆脸和塌鼻梁，笑话你的褪色牛仔裤，你无法忘却那股愤怒和懊恼交织的酸涩，可表面上仍然假装没听到，照常去收他们的作业本。你不想被贴上“人丑脾气差”的双重标签，那时只敢以洗脸为借口，躲在静默中任泪珠肆意淌落。当空白和不足一点点被填满和弥补，你终于在释然中绽放了，过度在意别人的看法无非是在自己身上又套了层锁链。将难听的字眼脱口而出的人，往往转身就忘，你没有立即反驳的勇气，也不想强迫自已一遍遍回味深究。强风袭来，或进或退，只要坚定地在正确的路上行走，就不怕在风暴中心迷失方向。你不再是只敢在晚上出来试探世界的胆小鬼。又一部漫画推出完结篇，你曾是它的忠实读者，每次新连载一出，你会立刻跑到书店兴奋地将它捧回。又因为担心家长贵备，你只好趋夜深人静时，打着手电筒在被窝里悄悄翻看。而眼下除了本命角色，你已说不出登场人物的完整姓名，你回答京九铁路经过的具体省份却变得干脆利落。原来，理想和追求真的可以全方位改变一个人，往昔的热情和毅力，可以丝毫不少地转移阵地。你吹熄18岁生日蛋糕上的蜡烛，带着用无数日夜换来的通知书，在过去用尽想象力都描绘不出的新领域上轻盈跳跃。其实，你对自己一直很严苛，希望字能写得漂亮些，希望成为运动场上的焦点，希望能拥有来自五湖四海的朋友。你始终觉得你做得不够好，但无法否认，你已经向前迈进了一大步，因为不甘、喜悦、忐忑、愠怒，甚至如秋叶般染上绯色又悄然落下的细腻情感，你都经历了。墨色的夜即将离场，梦境固然奇幻瑰丽，每个人都有追求幸福的权利，更要学会如何获得追求幸福的能力，你在胸中反复默念这句话，直到点燃那束名为野心的火焰。一起走吧，去看你梦中澎湃的海，去捕捉飞鸟留在空中的影子，去见证它翅膀张开的幅度，是否与你相同。最后，给属于你的独立宣言，献上爱的花束。,22,1615,36,1
宋声声——&I will be with you forever,华语,介绍：I will be with you forever&这个世界上最美，最坚韧的生命 叫宋声声，他虽然在四声章节中从未说出一个字，但我听见了他的千言万语，字字在述说他对世界的爱。,2,83,22,2
美术联考必胜歌单,华语-校园-00后,介绍：联考冲冲冲,9,83,15,评论
华语|因为遇见你，浩瀚星辰皆降为尘,华语-流行-旅行,介绍：我行过许多地方的桥，看过许多次数的云，喝过许多种类的酒，却只爱过一个正当最好年龄的人。以后也许会遇到很多人，或许他们很像你，却都不会是你,7624,1360652,26,20
中国好声音2020｜勇敢唱响梦想旋律,华语-流行-综艺,介绍：《中国好声音2020》是浙江卫视推出的音乐励志评论类节目。李健、李荣浩、谢霆锋、李宇春担任固定导师。节目于2020年8月21日起每周五21:10在浙江卫视播出。中国好声音2020相关原曲完整收录.无版权歌曲会用相关音源替换.部分选手原创作品缺失.,1364,191136,113,4
秘密情绪交换所 丨 硬地原创8月榜,华语-流行-摇滚,介绍：摇滚热浪席卷八月榜单，势不可挡地占据本期榜单的半壁江山。旅行团/吴青峰惊艳合作，一首热烈的《红色的河》夺下单曲榜桂冠；而卧轨的火车通过《大陆》，探索声音、剖白情绪荣登专辑榜首。跟随8月榜单作品，探听我们都曾有过的情绪。单曲top10旅行团 / 吴青峰 - 红色的河声音玩具 - 没有人能够比我们更接近对方Mandarin / Chace / 肖骏 - 回声 Echo白日密语 - Ruby WooHowie Lee - 蜿蜒风 The Wriggled Wind椅子乐团The Chairs - 巴黎德州Anti-General / Yider（伊德尔） - Day In TaigaCarsick Cars - 叫醒我陈婧霏 / 文兆杰 - Blueberry Baby陶乐然DOLLARZOO - 都会传奇专辑榜top5卧轨的火车（Railway Suicide Train) - 大陆 (Continent)海朋森 - 成长小说白天不亮 / 阿克江Akin - 相互凝视热情缺省 - Can You Hear The Whistle Blow鲸鱼马戏团 - Vol.5爱，回忆之海与旅行者3号 LOVE，MEMORY SEA&VOYAGE 3,1374,190006,25,24
精选丨温柔的宝藏女声,流行-华语-学习,介绍：夏天的光，蓝色的海，红色的裙摆，西瓜冰阔落，雪糕冻奶茶，宇宙山河浪漫，生活点滴温暖，都值得前进。,114,29944,247,1
毕拉勒BilalEnwer,华语-流行-民族,介绍：流行歌手BilalEnwer,234,28067,36,2
夏天悄悄溜走，我还来不及道别,华语-浪漫-另类/独立,介绍：悠长的夏日，不知不觉就悄悄溜走。我甚至连Ta的尾巴也没抓住，仔细想想这个夏天，我遇到了哪些有趣的人或事呢？似乎过得不够尽兴，但是人生就是如此带着遗憾相伴，来不及道别的东西很多。此刻，或许，音乐能让我继续留在那个做不完的夏夜美梦。,2202,360547,32,64
一夜之间 | 我的心似乎判若两人,经典-流行-华语,介绍：孤独与寂寞的区别就是：“孤独是你不理别人，寂寞是别人不理你”,6831,174508,103,评论
先锋张杰 | 一起感受MIX-POP的魅力,华语-流行,介绍：网易云音乐与张杰开启全新战略合作！,6257,173572,15,291
星光暗淡谁又会是是我的救赎,华语-流行-清晨,介绍：嘿∽停下康康沙雕女孩的歌单吧建议“你”要随机播放哦～你永远不知道下一秒是什么宝藏在等着你“祝你顺风顺水顺财神”“祝你朝朝暮暮有人疼” “祝你每天都能爱对人” “祝你排位把把都超神” “祝你暴富暴瘦暴桃花” “祝你下雨天有人等你回家”这个冬天我陪"你"过；温柔不是我说的而是你觉得,3,78,78,评论
姐姐的爱乐之程 歌曲及原曲 全收录,华语-综艺-流行,介绍：《姐姐的爱乐之程》是由芒果TV城市制作的一档城市体验类音乐旅行节目，是《乘风破浪的姐姐》的成团综艺节目。该节目由《乘风破浪的姐姐》成功成团的宁静、万茜、孟佳、李斯丹妮、张雨绮、郁可唯、黄龄七位姐姐来开始环中国打歌旅行。该节目于2020年10月23日播出先导片，10月30日起每周五22:00在湖南卫视首播，24:00在芒果TV全网独播。中文名 姐姐的爱乐之程外文名 Lady Land别名 花儿与少年之姐姐的爱乐之程国家/地区 中国内地类型 城市体验类音乐旅行节目节目背景新综艺节目组官宣，《姐姐的爱乐之程》将会在10月30日和大家见面。2020年6月19日，该节目官方宣布了制作决定；9月4日，芒果TV推出的女团成长综艺《乘风破浪的姐姐》迎来成团之夜。李宇春和惠若琪现场揭晓了成团名单——宁静、万茜、孟佳、李斯丹妮、张雨绮、郁可唯、黄龄7人正式成团。成团后，她们加盟团综《姐姐的爱乐之程》，开始环中国打歌旅行。节目模式参与节目的姐姐们在每一站不期而遇一些音乐制作人，一起去旅行、去探索，通过巡演汲取音乐的灵感。“无价之姐”女团乘风破浪再出发，在路演经理人和音乐助理的助力下，开启一段精彩纷呈的音乐文化之旅。姐姐们在旅行中更多展现30+女性的新风貌，同时对当地进行音乐采风，深入街头巷尾，将旅程中所有的经历与感动汇聚成一首首真挚的歌曲回馈给大家，用歌声传递祝福与希望，用音乐治愈每一位聆听者。,176,7798,36,评论
光是抓不住的 雾也总会散的,华语-流行-翻唱,介绍：没有得到回应的爱情。犹如一摊死水。,4630,334583,75,31
就此别过丨人生不过是一段不停告别的旅程,华语-伤感-孤独,介绍：在我们的一生中 人群来来往往有人来了 有人走了不过是一段不断告别 又不断成长的旅程但请你始终相信 生命中每个过客的出现都有他必然的理由该放下的 也就放下吧封面来自网络,5739,625525,61,100
圣诞节中国人应该听的歌曲,华语-流行-民谣,介绍：为什么中国人要过圣诞节而且感觉过的比很多传统节日更热闹,972,7865,47,4
“一起来吹晚风叭”,流行-说唱-华语,介绍：总有人会偷偷爱着你不要灰心，不要放弃还要继续生活哦～加油！！！呼～温柔的晚风陪伴着你～,41,1330,28,2
人是不会愧疚的 遇到好的 谁还记得你是谁,华语-流行-翻唱,介绍：我心里一直有个坎过不去我总觉得我们的爱没有结束但我比谁都清楚我和你没有以后了.,3932,305641,258,715
从前你穿越风雨都会仓促见一面,翻唱-华语-伤感,介绍：只是希望在这么拥挤又速食的世界红灯更久一点终点晚些到让我能再多爱你几公里评论区留自己喜欢的文案,3793,283192,296,31
只是怕错过在一起叫梦,华语-流行,介绍：你决定不了一个人的出现也挽留不了一个人的离开你能做的只有珍惜不期而遇的惊喜也要接受突如其来的离别……介意随机播放,99,6949,48,3
让我们带着感恩与善良，拥抱阳光温暖前行,华语-治愈-感动,介绍：善良的人总是快乐，感恩的人总是富有！心态好的人总是阳光，让我们带着感恩与善良，不忘初心 ，拥抱阳光温暖前行。封面：美国画家阿尔宾·韦塞尔卡油画作品,315,129560,34,2
亲爱的麻洋街∣OST,华语-流行-影视原声,介绍：年代感对你来说是什么？一张泛黄的照片？一辆老式自行车？还是一台嗡嗡作响的旧风扇？来看洋溢着南国风貌的麻洋街如何再现80年代，展现父母奋斗生活的美好与辛酸~,30,1199,12,1
和生活对抗时，还总想抽空喝杯奶茶,华语-流行-治愈,介绍：生活就是哄自己，把自己劝明白，什么都解决了。--------------------------很想借着奶茶的名义，在秋天说第一句我爱你！可是和生活对抗的这些年，我昼夜过着懵懂如梦的日子，却又一心等待着会有什么奇迹将至。 ​​​​诸如：在自己喜欢的时间里，按照自己喜欢的方式，去做自己喜欢做的事。对我而言这便是生活的定义。可是，长大的我学会了两件事：少说话和不再去打扰。到了一定年龄，便要学会寡言，每一句话都要有用，有重量。喜怒不形于色，大事淡然，有自己的底线。​​​​不过还挺喜欢现在的自己，能抑制住自己的情绪，还能装作没事的样子。虽然夜里也会软弱崩溃，但天亮后仍然能微笑面对一切。和生活对抗，总想抽空喝杯奶茶，暖心吧？也许。,2654,468542,56,36
愿你走出半生，归来仍然满眼星辰,民谣-华语,介绍：请你一定要对号入座，我说的所有星光月亮 清泉小溪、蘸着糖的奶油和蜂蜜、这世间所有的美好事物，都只是为了形容你。,96,122164,33,评论
精 选丨 超好听单曲循环,华语-说唱-R&B/Soul,介绍：持 续 更 新欢 迎 投 稿,1313,448436,24,2
我喜欢你，不是情话，是心里话！,华语-浪漫,介绍：我会带着月亮的温柔和星星的光亮顺着银河进入你的梦里,2877,118497,56,评论
加油打工人！平凡者亦可谱写绚丽篇章,华语-治愈-工作,介绍：加油打工人！平凡者亦可谱写绚丽篇章你是否如张雨生歌中人一样，在太阳下低头，流着汗水默默辛苦工作，也遭受过不公与冷落，一次一次茫然失措，徘徊在十字街头寻找不到方向。为了生活，有人一年都不曾休息，只为多赚一些，补贴家用改善生活。为了生活，有人凌晨三点就起床开始工作，直到深夜一刻才下班。为了生活，有人不辞辛苦，每天步行几小时上班，住在狭小房子里，就为省下更多钱，寄给在老家里的父母与弟妹。外卖小哥、快递小哥、服务员、送货员等等........在某些人眼里，这些工作有高与低之分，觉得自己高人一等。而我想说！用勤劳的双手去改变命运，不拿别人的，靠自己，值得我们为打工人骄傲。加油打工人！靠着勤劳的双手，一样可以谱写，属于自己的绚丽篇章，不断努力奋斗，一点一点实现自己的目标，终将有一天梦想会实现。,1483,233149,36,36
请保持眉梢跳跃，有人待你对视,华语-流行-治愈,介绍：已经迫不及待的迎接冬天了 穿上舒服柔软的毛衣和厚重的外套 戴上中意很久的帽子和围巾 走在咯吱咯吱的雪地里 吸着鼻子满心欢喜的去奶茶店见你。,490,113738,34,7
国风说唱| 江湖江山各半生,华语-说唱-放松,介绍：每当说唱中融入了中国风元素，这就是最酷的一首rap，不信你听！！,1706,47908,57,1
Gittar Nahxilir吉他歌曲,华语-流行-民族,介绍：新疆流行歌手EkberEhmet作品集,625,47194,36,评论
一个天枰座的民谣歌单,华语-民谣-安静,介绍：每一个天枰座都是上帝流下的的泪水,429,5378,440,评论
生命只有一次，你要活得淋漓尽致,华语-流行-感动,介绍：其实，在这摇摇摆摆的人生里，每个分叉路口，无论你怎么选择，都会多少有些遗憾。我记得村上春树老师曾说过的一句话特别好：那就是～不必纠结当下，也不必太担忧未来，人生没有无用的经历，所以我们一直走，天一定会亮。尽管眼下十分艰难，可日后这段经历说不定就会开花结果。慢慢来吧，谁还没有一个努力的过程。,6480,646861,52,172
2020中国好声音原唱大碟,华语-流行,介绍：用音乐一展才华、实现梦想，用音乐为自己、为时代发声。中国好声音2020由谢霆锋、李健、李荣浩、李宇春担任导师，最终李健战队学员单依纯获得年度总冠军。节目中的歌曲不乏选手原创作品，如《一滴泪的时间》《如果有一把吉他》，也有不少传唱度极高的经典歌曲，如《让她降落》《慢慢》等。,354,47458,97,11
宋亚轩｜ 全能门面颜霸主唱,华语-流行,介绍：宋亚轩【sòng yà xuān】2004年3月4日出生，曾参加过《音乐大师课》第二季 田震老师的学生，因性格内向被称为“静默少年”拥有人鱼唱功，音色多音域广。现为时代少年团的Top3唯一门面主唱#不完整合集：（可在微博/B站@宋亚轩的留声机 欣赏）！！强推《兰花草》《我怀念的》《不醉不会》—高音好听爆炸-字幕版《铿锵玫瑰》纯享版《夜空中最亮的星》​完整版《易燃易爆炸》 ​《你是我心内的一首歌》​/宋亚轩focus《自由》《赤裸裸》《五环之歌》（有戏腔哦）【宋亚轩】14岁男孩自带小喇叭演唱王菲《开到荼蘼》震撼全场！（惊艳）《彩虹》​《你曾是少年》​《天使》《岁月神偷》《将军令+霍元甲》​14岁少年的绝美戏腔四种人格高音rap和音走心合集​宋亚轩有多少种音色？​ 13岁国产美少年摇滚音、少年音、少女音自由切换【时代少年团】大帅的反转人生之魔仙的变身总是让人猝不及防​#［现篇］​台风少年团出道首唱会《狼少年》focus狼性撩人少年​台风少年团出道首唱会《像我一样》focus乖巧安静少年/【时代少年团】少年On Fire双人合作舞台《负重一万斤长大》三人合作舞台《剩下的盛夏》超甜《姐姐恋爱吧》《姐姐真漂亮》直拍热搜第十全开麦solo舞台《凄美地》（未完待续）.,5,67,14,1
浪漫说唱 | 隐藏于音乐间的抒情诗人,说唱-R&B/Soul-华语,介绍：说唱界的抒情诗人们音乐不仅在于营造氛围也能在唱词里写下诗篇感受这几分钟的心动让我沉溺在你们的浪漫里>>封面来自于网络,8455,580942,74,57
愿你无论喜忧，都能坦然以对,华语-民谣-怀旧,介绍：请铭记，我们也曾活过爱过笑过,24,901,35,4
张婧之｜我的心事都在歌词里,华语-KTV-流行,介绍：夏天恋爱 秋天私奔 如果你有空 就陪我过冬,12,947,370,评论
“爱意东升西落”,华语-伤感-流行,介绍：满怀希望的人易冲动，一旦失望了反倒冷静了.,140,4589,98,评论
“她不会站在原地等你”,华语-伤感-孤独,介绍：但她会牵着我往前走,34,939,53,2
总是不长记性的过分期待,华语-流行-翻唱,介绍：我考虑的不比你少 我也知道我们有好多不合适 可我还是选择握紧你的手 可你为什么非要证明我们走不下去,3480,256421,142,30
我差点以为这辈子就是你了,华语-流行-R&B/Soul,介绍：你和我的故事，终究没成为我们的故事,3339,138938,63,2
新生代Rapper名录,华语-说唱,介绍：新生代Rapper收集中，接受投稿，但请带着最好的作品，如有遗漏，就请留言。,145,12930,63,评论
深夜向| 人间悲喜不相通,华语-民谣,介绍：这个世界逐渐变得有点奇怪 成年人连崩溃都要谈好有限时间 人们在虚拟网络里发泄着情绪 嘲弄 颠倒 复刻 转载 拿着语言的刀收割着温柔的,53,118862,30,2
以歌叙情|在平凡的生活拥抱自己,华语-流行-治愈,介绍：20多岁，刚过青春期，还无法自给自足，却要开始对自己的人生负责了，于是焦虑和迷茫随之而来。慢慢的我们会发现大多数的痛苦都来源于我们的对抗和挣扎，所以我们开始学会不得不说服自己去接受那些遗憾和不满。长大就是要学会不断地和自己和解和生活和解。学会自我自愈，自我安慰。给自己一个大大的拥抱，和不完美的自己做一个和解。封面插图来源：见西惠子（侵权必删）,943,211951,23,1
时光穿梭 | 写一首名为往事的诗寄往青春,华语-流行-民谣,介绍：总有一些事难以忘怀总有一些人常常想起总有一些回忆想起全是甜蜜那段青春年少，人生最美好的时光……封面源自网络,3111,567742,48,19
【为你写歌】那些被用作歌名的芳名,华语-民谣-浪漫,介绍：这是为你写的歌 充满忐忑像生命所有转折 要你认可Grow old along with me， the best is yet to be.,670,11296,20,评论
"how are you " “i'm fine. ",华语,介绍："how are you "" ̶s̶a̶d̶，̶ ̶b̶r̶o̶k̶e̶n̶，̶ ̶d̶e̶f̶e̶a̶t̶e̶d̶，̶ ̶c̶r̶u̶s̶h̶e̶d̶，̶ ̶l̶o̶n̶e̶l̶y̶，̶ ̶f̶a̶l̶l̶i̶n̶g̶ ̶a̶p̶a̶r̶t̶ i'm fine. ",2844,111055,144,评论
万事胜意，享受拼单的快乐！,华语-治愈-流行,介绍：拼单的快乐不仅仅在于物质的享受，更重要的是通过音乐疗愈自己的心情。每一次下单，每次一的收获，都能让自己兴奋不已。其实成年人的快乐就是这么简单，买到喜欢的物品，穿上心仪的衣服，约上三两好友感受美食的诱惑。一瞬间，自己也会变得强大起来！ 而我们理解的是：真正的强大不是忘记而是接纳，接受所有的困惑焦虑不安和遗憾，调整自己的状态，找到理由继续前行变成更好的自己。 所以拼单的人，也是从这些点滴的小事中慢慢寻找自己的存在感。就好比，成年人的生活早就是静音模式了，唯有购物让自己找到了一份自信。 来听歌！封面来自网络侵删,1627,310798,55,21
我听，你听（3）,华语-欧美-韩语,介绍：好好做音乐！,163,3211,13,914
初冬暖歌｜一缕阳光冲调的温暖,华语-流行-治愈,介绍：所谓“突如一夜春风来”，但这来的不是春风，而是寒流。你是否里外又裹了个两三层，来备战这次突然性的降温呢？不过，寒流虽冷，但音乐却能温暖人心，一起来好听的音乐吧 。,327,3148,20,评论
《姐姐的爱乐之程》音频全收录,华语-流行-综艺,介绍：（持续更新中）本歌单收录了浪姐团综《姐姐的爱乐之程》的全部节目音频。点击播放，和姐姐们一起去冒险吧~《姐姐的爱乐之程》是芒果TV严典雅工作室制作的城市体验类音乐旅行综艺。该节目由《乘风破浪的姐姐》成功成团的宁静、万茜、孟佳、李斯丹妮、张雨绮、郁可唯、黄龄七位姐姐以“X-SISTER女团”的身份，开启一趟“环中国巡回打歌之旅”，展现音乐的无限可能，治愈每一位聆听者。这趟爱乐之程由徐峥担任“路演经理人”，赵兆担任“音乐总监”。节目于10月30日起每周五晚在湖南卫视播出，节目音频每周五22：30独家上线网易云音乐。,2399,93717,30,22
2020年凤凰/仙人掌/草莓音乐节抢鲜听,华语-快乐,介绍：1-25青岛凤凰音乐节；26-53仙人掌音乐节；54-125草莓音乐节。,705,44539,125,9
【全民K歌】那些好听的翻唱,华语-流行-兴奋,介绍：最心凉的事情莫过于，我还在痛苦里挣扎徘徊，你却迫不及待地撇清关系，干干净净地消失在我评论区可当树洞 也可分享文案,2169,20868,690,2
治愈良药 | 每种情绪都应该得到抚慰,华语-治愈-孤独,介绍：一个人习惯了默默承受情绪带来的种种阵痛别人总会说这种情绪不好，那种情绪也不好是不是成年人就该学会在沉默里煎熬？于是我学会默默把情绪埋藏在歌里独自寻找治愈我的良药封面来自于网络,4698,551769,76,86
说唱丨心动就在一瞬间,华语-说唱-浪漫,介绍：是心动啊，糟糕的眼神躲不掉。请收下你的专属温柔的说唱，一起享受这和煦的微风吹轻抚你耳朵时带来的惬意时光,1604,41721,430,评论
再 见 你 也 会 眼 红,华语-流行-伤感,介绍：爱情无药可医，唯有爱得更深,1295,20259,43,2
华语集 | 200首歌曲循环了整个青春时代,华语-流行,介绍：一些事，只配当回忆，一些人，只能做过客。放下所有的不开心，勇敢的往前走，你的未来充满阳光！,9,46,183,评论
夏日限定丨消暑小调 一曲解忧,华语-放松-安静,介绍：夏季总是让人又爱又恨喜欢它的满满生机 又讨厌阵阵热浪侵袭还好总有一些歌 能让你在燥热的夏季感受绿豆冰沙般的沁人心脾封面来自网络,7082,542512,50,65
总有人后来居上,华语-流行-伤感,介绍：看中的从来都不是文案，而是似曾相似的经历。既然来了就分享一句文案再走吧。,1036,32061,712,2
霄磊丨国风极乐世界,华语-古风-治愈,介绍：霄磊的国风音乐世界，欢迎收藏。,13,42,16,1
元旦来了 春节还远吗,华语-流行-民谣,介绍：好喜欢看你坦白的眼眸一片蔚蓝晴空四季还有夏和冬谁说只能做朋友多希望和你同一个星座唱着同样的歌当我真心爱上你天地也会变温柔让我鼓起所有的勇气向你说声新年快乐不管天上的云怎么笑路上行人怎样看我不要紧张不必彷徨许多害羞的话还有一年慢慢地讲让我鼓起所有的勇气向你说声新年快乐向你说声新年快乐不管天上的云怎么笑路上行人怎么看我祝我们快乐《新年快乐》小虎队,966,6097,44,评论
厂牌精选 | Free-Out,华语-说唱,介绍：Free-Out创建年份：2016代表人物：MC 光光，Trouble.Z，Round_2等音乐风格：说唱总部：南京感谢pgLang为本歌单提供的帮助,325,11729,30,6
寂寞无害 | 告别所有未曾说出的喜欢,华语-流行-说唱,介绍：每一次离别都是离别，不管会不会再见。因为离别逼迫我回看值得珍惜的，温柔的所有。那场离别，并非悲剧。图片来自网络,3713,500273,52,38
2020太湖迷笛跨年夜,华语-摇滚,无,46,305,13,1
没来得及说抱歉，你已经不在身边,华语-流行-伤感,介绍：没来得及说抱歉，你已经不在身边,249,10108,200,2
如今最好丨与你毫无保留的青春恋曲,华语-流行-治愈,介绍：我想习惯遗忘的模样把笑容变成日常想象着平安汇成河流把悲伤往水里丢愿我的想念陪你度过漫长岁月,4295,488979,60,63
她说万幸得以相识,华语-流行-伤感,介绍：“在评论区留下你的故事。”,1034,31994,101,1
Old School｜说唱就听最纯正的老学校,华语-说唱,介绍：说唱，怎么能不听最纯正的老学校？！Old schoo，又称老学校，主要发源于70年代到80年代的纽约街头，多用于早期的街角派对。因此早期的Old School说唱歌手都自称MC，如MC Hotdog、MC靖。老学校主要分为Boombap、Jazz Hiphop和G-Funk三种编曲风格，而Trap多使用808鼓，这也是二者最大的差别。,870,33728,45,51
第31届金曲奖入围及获奖音乐人作品,华语-流行,介绍：按第31届金曲奖入围及获奖名单建立此歌单。部分歌曲因版权或其他原因缺失。日后补缺。,315,3875,44,评论
【戏腔古风】戏已开腔 八方开听,华语-古风-感动,介绍：台上的戏还在唱着，正唱道：“俺曾见金陵玉殿莺啼晓，秦淮水榭花开早，谁知道容易冰消。眼看他起朱楼，眼看他宴宾客，眼看他楼塌了。这青苔碧瓦堆，俺曾睡风流觉，将五十年兴亡看饱……”楼塌了，戏却未终。位卑未敢忘忧国，都道戏子无情，怎知戏子也有心。,259,7714,25,评论
孤独患者| 无人的慵懒 坠落在朦胧夜色里,华语-流行-孤独,介绍：洗澡要放歌手机不离身睡觉要侧睡坐车要靠窗戴上耳机 享受孤独*封面来自网络,4244,479945,60,48
等不到你我有多难过,夜晚-华语-伤感,介绍：第一次遇见阴天的遮住你侧脸。,250,53981,72,评论
耗尽-执迷不悟-天外来物-会不会-说散就散,华语-流行-伤感,介绍：说过要陪你一辈子的人都会离开你 无一例外,3,191,84,评论
川渝说唱｜像火锅一样让你血脉喷张,华语-说唱-兴奋,介绍：川渝，就像中国的亚特兰大一样，为中文说唱源源不断的提供新鲜血液,99,1090,18,评论
一起甜滋滋 | Rapper唱情歌 想给你快乐,华语-说唱-流行,介绍：感受短暂而漫长的心动然后在律动里写进诗篇rapper把情歌唱给你想你快乐封面来自网络,6120,477710,39,82
【伤感情歌】爱到分时，才显珍贵,华语-流行-伤感,介绍：时光，何时成了我最痛的主题，是因为记忆，还是以前的见证，走过百花凋零，触发的依旧是往事中，横生感伤的意绪，总能把悲欢，交集的那般如梦如幻，即使有些人，走远走近，离合与不舍，最后留下的都是记忆，走过会记住，疼过会遗忘。本歌单的歌曲都是精选的伤感情歌，希望大家喜欢!,367,2858,37,评论
为你倾尽所有温柔,华语-流行-说唱,介绍：这世界偷偷爱着你，只是你不知道而已,1606,11124,38,评论
“爱意东升西落”,华语-流行-伤感,介绍：我喜欢安于现状 也喜欢来日可期有你的时候 安于现状没你的时候 来日可期,289,32368,359,1
失恋就像一场悲伤的电影,华语-流行-伤感,介绍：和他（她）分开后的日子，我才学会了什么是爱，什么是宽容，什么又是疼爱，只可惜这份领悟来的太迟，也许这就是爱情，让我们幸福也让我们饱受煎熬，就像看过的一场悲伤的电影，总有落幕的时候。—汪涛 2020.12.03,966,5975,33,评论
贩卖星河 | 璀璨夜色 星星躲进耳蜗,华语-浪漫-夜晚,介绍：天上星河转人间帘幕垂夜色渐入心间泛起涟漪漫天星光都在这首歌里封面来自网络,6397,446689,49,29
星座限定丨狮子座的专属音乐世界,华语-流行-感动,介绍：狮子座（Leo），出生日期为7月23日~8月22日，位于巨蟹座之东，处女座之西。狮子座的人热情大方，天性快乐，富有冒险精神，会吸引很多人。但同时又内心敏感，常常会很在乎别人对自己的看法，也常常会因此而使自己陷入的低落。他们是“夏天出生的孩子，有一个坚强的外壳，包裹着一颗脆弱的心。”,789,26987,98,98
不完美人生指南｜拥抱最真实的自己,华语-流行-感动,介绍：【不完美人生指南】IMPERFECT IMPERFECTIONS↓I‘MPERFECT IMPERFECTIONS—不会吧？自己的人生自己走，别人可以代替你到此一游？不是你们想要的那样，这是一本不完美的“非”指南不是箴言，听24位迷路者的第一手音乐证言故事从这里说起：“万物都有裂痕，光才可以洒落我身”“世界打碎我们，但伤痕让人成为独特的人”『关于不完美』承认吧，我们热爱讨论完美，是因为我们害怕别人认出自己不完美，知道我们不过也是个不够好的人怕与别人不一样怕看起来很奇怪怕行动有代价怕自己太多怕自己不够怕，所以瞻前顾后所以，什么都不会发生你的“完美”，是有太多添加的“完美”吗？是用别人的眼光来看自己？还是，“等我再完美一点”是一个什么都不用做的借口？管他完不完美，做，就对了必要的不完美：对，我们管它，“玩不完美”不完美，只是未完成活着，当然就是未完成不完美，让我们换个角度想想什么是错什么是对一切都还有可能透过音乐 歌手分享了许多心里话，如：到底别人怎么看自己、自己的不足、踏出舒适圈的不自在这很可能是音乐计划史上的第一次，用纪录片方式进行：不干预、只发问我们有失误，但我们选择老实说让音乐作品自己说话让对的人找到对的位置、绝对让作品开放，不到最后不知道结果非策划主导，近乎任性地追求音乐品质（不）完美地示范商业上的不完美把“不完美”进行到底十不完美才完美第一次，24个第一人称的不完美把不完美唱成11首歌,826,15820,11,9
独处时光里被私藏的温柔女声,华语-流行-安静,介绍：我们排序24小时回味独处被静谧包裹的是小心翼翼大多数被听见 小部分被私藏想把这时光与你分享 细数每一份温柔封面来自网络,5893,444119,56,46
厂牌精选 | NOUS UNDERGROUND,华语-说唱,介绍：NOUS UNDERGROUND创建年份：2010代表人物：PACT派克特，辛巴，CreamD等音乐风格：说唱总部：西安感谢pgLang为本歌单提供的帮助,116,7684,30,1
